Time,RawPot,RawTemp
444,0,527
445,0,527
446,0,527
447,0,528
448,0,527
449,0,527
451,0,527
452,0,527
453,0,528
454,0,527
455,0,527
456,0,527
457,0,527
458,0,527
459,0,528
460,0,527
461,0,527
462,0,528
463,0,528
464,0,527
465,0,528
466,0,528
467,0,529
468,0,528
469,0,528
470,0,528
471,0,528
472,0,528
473,0,528
474,0,527
475,0,528
476,0,528
477,0,528
478,0,528
479,0,528
480,0,528
481,0,528
482,0,528
483,0,528
484,0,528
485,0,528
486,0,528
487,0,528
488,0,528
489,0,528
490,0,528
491,0,528
492,0,528
493,0,528
494,0,529
495,0,529
496,0,529
497,0,529
498,0,529
499,0,529
500,0,529
501,0,529
502,0,529
503,0,529
504,0,529
505,0,529
506,0,530
507,0,529
508,0,529
509,0,529
510,0,529
511,0,529
512,0,529
513,0,529
514,0,529
515,0,529
516,0,529
517,0,529
518,0,530
519,0,529
520,0,530
521,0,529
522,0,529
523,0,530
524,0,529
525,0,529
526,0,529
527,0,529
528,0,529
529,0,529
530,0,529
531,0,529
532,0,529
533,0,529
534,0,529
535,0,529
536,0,530
537,0,530
538,0,530
539,0,530
540,0,530
541,0,530
542,0,530
543,0,530
544,0,530
545,0,530
546,0,529
547,0,530
548,0,530
549,0,530
550,0,530
551,0,530
552,0,530
553,0,530
554,0,530
555,0,530
556,0,529
557,0,530
558,0,530
559,0,530
560,0,530
561,0,530
562,0,530
563,0,530
564,0,530
565,0,530
566,0,530
567,0,530
568,0,530
569,0,531
570,0,530
571,0,530
572,0,530
573,0,530
574,0,530
575,0,530
576,0,531
577,0,530
578,0,530
579,0,531
580,0,530
581,0,530
582,0,530
583,0,530
584,0,530
585,0,530
586,0,530
587,0,530
588,0,530
589,0,531
590,0,530
591,0,531
592,0,531
593,0,531
594,0,531
595,0,531
596,0,531
597,0,531
598,0,530
599,0,531
600,0,531
601,0,531
602,0,531
603,0,530
604,0,531
605,0,531
606,0,531
608,0,531
609,0,531
610,0,532
611,0,531
612,0,531
613,0,531
614,0,531
615,0,531
616,0,531
617,0,531
618,0,531
619,0,531
620,0,532
621,0,531
622,0,531
623,0,531
624,0,530
625,0,531
626,0,531
627,0,532
628,0,531
629,0,531
630,0,532
631,0,531
632,0,531
633,0,531
634,0,531
635,0,531
636,0,531
637,0,532
638,0,531
639,0,531
640,0,532
641,0,531
642,0,531
643,0,531
644,0,531
645,0,531
646,0,531
647,0,531
648,0,531
649,0,532
650,0,531
651,0,531
652,0,532
653,0,532
654,0,532
655,0,532
656,0,532
657,0,532
658,0,532
659,0,532
660,0,532
661,0,532
662,0,532
663,0,532
664,0,532
665,0,532
666,0,532
667,0,532
668,0,532
669,0,532
670,0,532
671,0,533
672,0,532
673,0,532
674,0,532
675,0,532
676,0,532
677,0,532
678,0,532
679,0,532
680,0,532
681,0,532
682,0,532
683,0,533
684,0,532
685,0,532
686,0,532
687,0,532
688,0,532
689,0,532
690,0,532
691,0,532
692,0,532
693,0,532
694,0,532
695,0,532
696,0,533
697,0,532
698,0,532
699,0,532
700,0,532
701,0,532
702,0,532
703,0,532
704,0,532
705,0,531
706,0,532
707,0,532
708,0,533
709,0,532
710,0,533
711,0,532
712,0,532
713,0,533
714,0,532
715,0,532
716,0,532
717,0,532
718,0,532
719,0,532
720,0,532
721,0,532
722,0,532
723,0,533
724,0,532
725,0,532
726,0,532
727,0,532
728,0,533
729,0,532
730,0,532
731,0,532
732,0,532
733,0,532
734,0,532
735,0,533
736,0,533
737,0,532
738,0,533
739,0,532
740,0,532
741,0,532
742,0,532
743,0,532
744,0,532
745,0,533
746,0,533
747,0,533
748,0,533
749,0,532
750,0,533
751,0,533
752,0,533
753,0,533
754,0,533
755,0,533
756,0,532
757,0,532
758,0,533
759,0,533
760,0,533
761,0,532
762,0,532
763,0,533
765,0,533
766,0,534
767,0,533
768,0,533
769,0,533
770,0,532
771,0,533
772,0,533
773,0,533
774,0,533
775,0,533
776,0,533
777,0,533
778,0,533
779,0,533
780,0,532
781,0,533
782,0,533
783,0,533
784,0,533
785,0,532
786,0,533
787,0,533
788,0,534
789,0,533
790,0,533
791,0,533
792,0,533
793,0,533
794,0,533
795,0,532
796,0,533
797,0,533
798,0,534
799,0,533
800,0,533
801,0,533
802,0,533
803,0,533
804,0,533
805,0,533
806,0,533
807,0,533
808,0,533
809,0,533
810,0,533
811,0,533
812,0,533
813,0,533
814,0,533
815,0,534
816,0,533
817,0,533
818,0,534
819,0,533
820,0,533
821,0,533
822,0,533
823,0,534
824,0,533
825,0,533
826,0,533
827,0,533
828,0,533
829,0,533
830,0,533
831,0,533
832,0,532
833,0,533
834,0,533
835,0,534
836,0,533
837,0,533
838,0,533
839,0,533
840,0,534
841,0,533
842,0,533
843,0,534
844,0,533
845,0,534
846,0,534
847,0,533
848,0,534
849,0,534
850,0,534
851,0,534
852,0,534
853,0,534
854,0,533
855,0,534
856,0,534
857,0,534
858,0,533
859,0,534
860,0,534
861,0,534
862,0,534
863,0,534
864,0,534
865,0,534
866,0,533
867,0,534
868,0,534
869,0,534
870,0,534
871,0,534
872,0,534
873,0,534
874,0,534
875,0,534
876,0,534
877,0,535
878,0,534
879,0,534
880,0,534
881,0,534
882,0,534
883,0,533
884,0,534
885,0,534
886,0,534
887,0,535
888,0,534
889,0,534
890,0,534
891,0,533
892,0,534
893,0,534
894,0,534
895,0,534
896,0,533
897,0,534
898,0,534
899,0,534
900,0,534
901,0,534
902,0,534
903,0,534
904,0,534
905,0,534
906,0,533
907,0,534
908,0,534
909,0,534
910,18,534
911,42,534
912,71,534
913,102,534
914,132,534
915,160,534
916,183,534
917,204,534
918,221,534
920,228,534
921,228,534
922,228,534
923,227,534
924,227,534
925,227,534
926,231,534
927,248,534
928,255,534
929,255,533
930,255,533
931,255,533
932,255,532
933,255,533
934,255,533
935,255,533
936,255,533
937,255,533
938,255,533
939,255,532
940,255,533
941,255,532
942,255,532
943,255,531
944,255,531
945,255,532
946,255,532
947,255,532
948,255,532
949,255,532
950,255,532
951,255,531
952,255,531
953,255,531
954,255,530
955,255,530
956,255,531
957,255,531
958,255,531
959,255,531
960,255,531
961,255,530
962,255,530
963,255,530
964,255,530
965,255,530
966,255,530
967,255,530
968,255,530
969,255,529
970,255,529
971,255,529
972,255,530
973,255,530
974,255,529
975,255,529
976,255,529
977,255,528
978,255,528
979,255,528
980,255,528
981,255,528
982,255,528
983,255,528
984,255,528
985,255,528
986,255,529
987,255,528
988,255,527
989,255,527
990,255,527
991,255,527
992,255,527
993,255,527
994,255,527
995,255,527
996,255,526
997,255,527
998,255,527
999,255,527
1000,255,527
1001,255,526
1002,255,526
1003,255,526
1004,255,526
1005,255,526
1006,255,526
1007,255,526
1008,255,526
1009,255,526
1010,255,526
1011,255,525
1012,255,525
1013,255,525
1014,255,525
1015,255,525
1016,255,525
1017,255,525
1018,255,525
1019,255,525
1020,255,524
1021,255,524
1022,255,525
1023,255,525
1024,255,525
1025,255,524
1026,255,524
1027,255,524
1028,255,524
1029,255,524
1030,255,524
1031,255,524
1032,255,524
1033,255,523
1034,255,524
1035,255,523
1036,255,523
1037,255,523
1038,255,524
1039,255,524
1040,255,523
1041,255,523
1042,255,523
1043,255,523
1044,255,523
1045,255,523
1046,255,523
1047,255,523
1048,255,522
1049,255,522
1050,255,522
1051,255,522
1052,255,522
1054,255,522
1055,255,522
1056,255,522
1057,255,522
1058,255,521
1059,255,522
1060,255,522
1061,255,522
1062,255,522
1063,255,522
1064,255,521
1065,255,521
1066,255,521
1067,255,522
1068,255,522
1069,255,521
1070,255,521
1071,255,521
1072,255,520
1073,255,520
1074,255,521
1075,255,521
1076,255,520
1077,255,520
1078,255,520
1079,255,520
1080,255,520
1081,255,520
1082,255,520
1083,255,520
1084,255,520
1085,255,520
1086,255,520
1087,255,520
1088,255,520
1089,255,520
1090,255,520
1091,255,520
1092,255,520
1093,255,520
1094,255,519
1095,255,519
1096,255,520
1097,255,519
1098,255,519
1099,255,519
1100,255,519
1101,255,520
1102,255,520
1103,255,519
1104,255,519
1105,255,519
1106,255,519
1107,255,519
1108,255,519
1109,255,519
1110,255,519
1111,255,519
1112,255,518
1113,255,518
1114,255,518
1115,255,519
1116,255,519
1117,255,518
1118,255,517
1119,255,518
1120,255,518
1121,255,518
1122,255,518
1123,255,518
1124,255,518
1125,255,518
1126,255,518
1127,255,518
1128,255,518
1129,255,518
1130,255,518
1131,255,518
1132,255,518
1133,255,518
1134,255,518
1135,255,518
1136,255,517
1137,255,517
1138,255,517
1139,255,517
1140,255,517
1141,255,516
1142,255,517
1143,255,517
1144,255,517
1145,255,517
1146,255,517
1147,255,518
1148,255,516
1149,255,517
1150,255,517
1151,255,517
1152,255,517
1153,255,517
1154,255,517
1155,255,517
1156,255,517
1157,255,517
1158,255,517
1159,255,516
1160,255,517
1161,255,516
1162,255,517
1163,255,516
1164,255,516
1165,255,516
1166,255,516
1167,255,516
1168,255,517
1169,255,517
1170,255,516
1171,255,515
1172,255,516
1173,255,516
1174,255,516
1175,255,516
1176,255,516
1177,255,516
1178,255,516
1179,255,516
1180,255,516
1181,255,516
1182,255,516
1184,255,516
1185,255,516
1186,255,516
1187,255,516
1188,255,516
1189,255,515
1190,255,515
1191,255,515
1192,255,516
1193,255,516
1194,255,515
1195,255,515
1196,255,515
1197,255,515
1198,255,515
1199,255,515
1200,255,515
1201,255,515
1202,255,515
1203,255,515
1204,255,515
1205,255,515
1206,255,515
1207,255,515
1208,255,515
1209,255,515
1210,255,515
1211,255,515
1212,255,515
1213,255,515
1214,255,515
1215,255,516
1216,255,515
1217,255,514
1218,255,515
1219,255,515
1220,255,514
1221,255,515
1222,255,516
1223,255,516
1224,255,515
1225,255,514
1226,255,515
1227,255,515
1228,255,515
1229,255,515
1230,255,515
1231,255,515
1232,255,515
1233,255,515
1234,255,515
1235,255,515
1236,255,515
1237,255,515
1238,255,515
1239,255,515
1240,255,515
1241,255,515
1242,255,515
1243,255,515
1244,255,515
1245,255,515
1246,255,515
1247,255,515
1248,255,515
1249,255,515
1250,255,514
1251,255,515
1252,255,515
1253,255,515
1254,255,515
1255,255,514
1256,255,514
1257,255,515
1258,255,515
1259,255,515
1260,255,515
1261,255,515
1262,255,515
1263,255,515
1264,255,515
1265,255,515
1266,255,515
1267,255,515
1268,255,515
1269,255,515
1270,255,515
1271,255,515
1272,255,515
1273,255,514
1274,255,514
1275,255,515
1276,255,515
1277,255,515
1278,255,515
1279,255,515
1280,255,515
1281,255,515
1282,255,515
1283,255,515
1284,255,515
1285,255,515
1286,255,515
1287,255,515
1288,255,515
1289,255,514
1290,255,514
1291,255,515
1292,255,515
1293,255,514
1294,255,515
1295,255,514
1296,255,514
1297,255,514
1298,255,514
1299,255,514
1300,255,514
1301,255,514
1302,255,514
1303,255,514
1304,255,514
1305,255,514
1306,255,514
1307,255,514
1308,255,514
1309,255,514
1310,255,514
1311,255,514
1313,255,514
1314,255,514
1315,255,514
1316,255,514
1317,255,514
1318,255,514
1319,255,514
1320,255,514
1321,255,514
1322,255,514
1323,255,515
1324,255,515
1325,255,513
1326,255,513
1327,255,514
1328,255,514
1329,255,514
1330,255,514
1331,255,514
1332,255,514
1333,255,514
1334,255,514
1335,255,514
1336,255,514
1337,255,514
1338,255,514
1339,255,514
1340,255,514
1341,255,514
1342,255,514
1343,255,514
1344,255,514
1345,255,514
1346,255,514
1347,255,513
1348,255,514
1349,255,514
1350,255,514
1351,255,514
1352,255,514
1353,255,514
1354,255,513
1355,255,513
1356,255,514
1357,255,514
1358,255,514
1359,255,514
1360,255,514
1361,255,514
1362,255,514
1363,255,513
1364,255,514
1365,84,513
1366,90,513
1367,255,514
1368,255,514
1369,255,514
1370,255,514
1371,255,514
1372,255,514
1373,255,514
1374,255,513
1375,255,513
1376,255,513
1377,245,514
1378,233,514
1379,221,515
1380,209,514
1381,196,514
1382,181,513
1383,164,514
1384,174,514
1385,130,514
1386,106,514
1387,114,514
1388,112,514
1389,27,514
1390,1,514
1391,0,514
1392,0,514
1393,0,514
1394,0,514
1395,0,514
1396,0,514
1397,0,514
1398,0,514
1399,0,514
1400,0,513
1401,0,514
1402,0,515
1403,0,515
1404,0,515
1405,0,515
1406,0,515
1407,0,516
1408,0,515
1409,0,515
1410,0,515
1411,0,515
1412,0,515
1413,0,515
1414,0,515
1415,0,516
1416,0,516
1417,0,516
1418,0,516
1419,0,516
1420,0,516
1421,0,516
1422,0,517
1423,0,516
1424,0,516
1425,0,517
1426,0,517
1427,0,517
1428,0,517
1429,0,517
1430,0,516
1431,0,517
1432,0,517
1433,0,517
1434,0,517
1435,0,517
1436,0,517
1437,0,518
1438,0,518
1439,0,518
1440,0,518
1441,0,517
1442,0,518
1443,0,518
1444,0,518
1445,0,518
1446,0,518
1447,0,518
1449,0,519
1450,0,519
1451,0,518
1452,0,518
1453,0,519
1454,0,519
1455,0,519
1456,0,519
1457,0,519
1458,0,519
1459,0,519
1460,0,519
1461,0,520
1462,0,520
1463,0,520
1464,0,520
1465,0,521
1466,24,520
1467,10,520
1468,33,520
1469,52,520
1470,80,520
1471,107,520
1472,136,521
1473,167,522
1474,198,521
1475,223,521
1476,245,520
1477,255,521
1478,255,521
1479,255,521
1480,255,521
1481,255,521
1482,255,521
1483,255,521
1484,255,521
1485,255,521
1486,255,521
1487,255,521
1488,255,521
1489,255,521
1490,255,521
1491,255,521
1492,255,521
1493,255,521
1494,255,521
1495,255,521
1496,255,521
1497,255,522
1498,255,521
1499,255,520
1500,255,520
1501,255,521
1502,255,521
1503,255,521
1504,255,521
1505,255,521
1506,255,521
1507,255,521
1508,255,520
1509,255,521
1510,255,520
1511,255,520
1512,255,520
1513,255,520
1514,255,520
1515,255,520
1516,255,519
1517,255,520
1518,255,520
1519,255,520
1520,255,521
1521,255,521
1522,255,521
1523,255,520
1524,255,519
1525,255,520
1526,255,520
1527,255,520
1528,255,520
1529,255,520
1530,255,520
1531,255,520
1532,255,520
1533,255,520
1534,255,520
1535,255,519
1536,255,519
1537,255,519
1538,255,519
1539,255,519
1540,255,519
1541,255,519
1542,255,519
1543,255,519
1544,255,519
1545,255,519
1546,255,519
1547,255,519
1548,255,519
1549,255,519
1550,255,519
1551,255,518
1552,255,519
1553,255,519
1554,255,519
1555,255,519
1556,255,518
1557,255,518
1558,255,518
1559,255,518
1560,255,519
1561,255,519
1562,255,518
1563,255,518
1564,255,518
1565,255,518
1566,255,518
1567,255,518
1568,255,519
1569,255,519
1570,255,518
1571,255,517
1572,255,518
1573,255,518
1574,255,518
1575,255,518
1576,255,518
1577,255,518
1578,255,518
1579,255,518
1580,255,517
1582,255,517
1583,255,517
1584,255,517
1585,255,517
1586,255,517
1587,255,517
1588,255,517
1589,255,517
1590,255,517
1591,255,517
1592,255,517
1593,255,517
1594,255,517
1595,255,517
1596,255,517
1597,255,517
1598,255,517
1599,255,517
1600,255,517
1601,255,517
1602,255,517
1603,247,517
1604,236,517
1605,223,517
1606,210,516
1607,196,516
1608,179,517
1609,161,517
1610,138,516
1611,114,517
1612,91,515
1613,69,516
1614,46,516
1615,22,516
1616,0,516
1617,0,517
1618,87,516
1619,55,516
1620,58,516
1621,0,517
1622,0,516
1623,0,517
1624,0,517
1625,0,517
1626,0,517
1627,0,517
1628,0,516
1629,0,517
1630,0,517
1631,0,517
1632,0,517
1633,0,517
1634,0,517
1635,0,518
1636,0,517
1637,0,517
1638,0,517
1639,0,518
1640,0,518
1641,0,518
1642,0,518
1643,0,518
1644,0,519
1645,0,518
1646,0,518
1647,0,518
1648,0,517
1649,0,518
1650,0,519
1651,0,518
1652,0,519
1653,0,519
1654,0,519
1655,0,519
1656,0,519
1657,0,519
1658,0,519
1659,0,519
1660,0,519
1661,0,519
1662,0,519
1663,0,519
1664,0,519
1665,0,520
1666,0,520
1667,0,520
1668,0,520
1669,0,520
1670,0,520
1671,0,520
1672,0,520
1673,0,520
1674,0,521
1675,0,520
1676,0,520
1677,0,520
1678,0,520
1679,0,521
1680,0,521
1681,0,521
1682,0,521
1683,0,521
1684,0,521
1685,0,521
1686,0,521
1687,0,521
1688,0,521
1689,0,522
1690,0,521
1691,0,522
1692,0,522
1693,0,521
1694,0,522
1695,0,523
1696,0,522
1697,0,522
1698,0,522
1699,0,522
1700,0,523
1701,0,522
1702,0,522
1703,0,522
1704,0,523
1705,0,523
1706,0,523
1707,0,523
1708,0,523
1709,0,523
1710,0,523
1711,0,523
1712,0,523
1713,0,523
1714,0,523
1715,0,523
1716,0,524
1717,0,523
1718,0,524
1719,0,524
1720,0,524
1721,0,524
1722,0,524
1724,0,524
1725,0,524
1726,0,524
1727,0,524
1728,0,524
1729,0,524
1730,0,524
1731,0,524
1732,0,525
1733,0,524
1734,0,524
1735,0,524
1736,0,524
1737,0,525
1738,0,525
1739,0,525
1740,0,525
1741,0,524
1742,0,525
1743,0,526
1744,0,525
1745,0,525
1746,0,525
1747,0,524
1748,0,525
1749,0,526
1750,0,525
1751,0,525
1752,0,526
1753,0,526
1754,0,526
1755,0,526
1756,0,525
1757,0,526
1758,0,526
1759,0,526
1760,0,526
1761,0,526
1762,0,526
1763,0,526
1764,0,526
1765,0,527
1766,0,526
1767,0,527
1768,0,527
1769,0,527
1770,0,527
1771,0,527
1772,0,527
1773,0,527
1774,0,528
1775,0,527
1776,0,527
1777,0,527
1778,0,527
1779,0,528
1780,0,527
1781,0,527
1782,0,527
1783,0,527
1784,0,527
1785,0,527
1786,0,527
1787,0,527
1788,0,528
1789,0,528
1790,0,528
1791,0,528
1792,0,528
1793,0,528
1794,0,528
1795,0,528
1796,0,528
1797,0,528
1798,0,528
1799,0,528
1800,0,528
1801,0,528
1802,0,528
1803,0,528
1804,0,528
1805,0,528
1806,0,528
1807,0,528
1808,0,528
1809,0,529
1810,0,529
1811,0,529
1812,0,529
1813,0,529
1814,0,529
1815,0,529
1816,0,529
1817,0,529
1818,0,529
1819,0,529
1820,0,529
1821,0,529
1822,0,529
1823,0,529
1824,0,529
1825,0,530
1826,0,529
1827,0,529
1828,0,529
1829,0,529
1830,0,529
1831,0,530
1832,0,529
1833,0,529
1834,0,529
1835,0,530
1836,0,530
1837,0,530
1838,0,530
1839,0,530
1840,0,530
1841,0,529
1842,0,530
1843,0,530
1844,0,530
1845,0,530
1846,0,530
1847,0,530
1848,0,531
1849,0,530
1850,0,530
1851,0,530
1852,0,530
1853,0,530
1854,0,531
1855,0,530
1856,0,530
1857,0,530
1858,0,530
1859,0,531
1860,0,530
1861,0,530
1862,0,531
1863,0,531
1864,0,531
1865,0,530
1866,0,531
1867,0,530
1868,0,531
1869,0,532
1871,0,531
1872,0,531
1873,0,531
1874,0,531
1875,0,531
1876,0,531
1877,0,531
1878,0,531
1879,0,531
1880,0,532
1881,0,531
1882,0,531
1883,0,531
1884,0,531
1885,0,531
1886,0,531
1887,0,531
1888,0,531
1889,0,530
1890,0,531
1891,0,531
1892,0,531
1893,0,531
1894,0,531
1895,0,531
1896,0,531
1897,0,532
1898,0,531
1899,0,532
1900,0,532
1901,0,532
1902,0,532
1903,0,531
1904,0,532
1905,0,532
1906,0,532
1907,0,532
1908,0,532
1909,0,532
1910,0,532
1911,0,532
1912,0,532
1913,0,532
1914,0,532
1915,0,532
1916,0,532
1917,0,532
1918,0,532
1919,0,531
1920,0,532
1921,0,532
1922,0,532
1923,0,532
1924,0,531
1925,0,532
1926,0,533
1927,0,532
1928,0,532
1929,0,532
1930,0,532
1931,0,532
1932,0,533
1933,0,532
1934,0,532
1935,0,532
1936,0,533
1937,0,532
1938,0,532
1939,0,532
1940,0,532
1941,0,532
1942,0,533
1943,0,533
1944,0,532
1945,0,533
1946,0,533
1947,0,533
1948,0,533
1949,0,533
1950,0,533
1951,0,533
1952,0,533
1953,0,533
1954,0,533
1955,0,533
1956,0,533
1957,0,533
1958,0,534
1959,0,533
1960,0,533
1961,0,533
1962,0,533
1963,0,534
1964,0,533
1965,0,533
1966,0,533
1967,0,533
1968,0,533
1969,0,534
1970,0,533
1971,0,533
1972,0,533
1973,0,533
1974,0,534
1975,0,533
1976,0,534
1977,0,533
1978,0,533
1979,0,533
1980,0,534
1981,0,534
1982,0,534
1983,0,534
1984,0,533
1985,0,534
1986,0,534
1987,0,534
1988,0,534
1989,0,534
1990,0,534
1991,0,534
1992,0,534
1993,0,534
1994,0,534
1995,0,533
1996,0,534
1997,0,535
1998,0,534
1999,0,534
2000,0,534
2001,0,533
2002,0,534
2003,0,534
2004,0,534
2005,0,534
2006,0,534
2007,0,534
2008,0,535
2009,0,534
2010,0,534
2011,0,534
2012,0,534
2013,0,534
2014,0,534
2016,0,534
2017,0,534
2018,0,534
2019,0,534
2020,0,534
2021,0,534
2022,0,534
2023,0,534
2024,0,534
2025,0,534
2026,0,534
2027,0,534
2028,0,534
2029,0,534
2030,0,534
2031,0,534
2032,0,534
2033,0,534
2034,0,534
2035,0,535
2036,0,534
2037,0,534
2038,0,534
2039,0,534
2040,0,535
2041,0,534
2042,0,534
2043,0,535
2044,0,535
2045,0,535
2046,0,535
2047,0,534
2048,0,535
2049,0,535
2050,0,535
2051,0,535
2052,0,534
2053,0,534
2054,0,535
2055,0,535
2056,0,535
2057,0,535
2058,0,535
2059,0,535
2060,0,535
2061,0,535
2062,0,534
2063,0,535
2064,0,535
2065,0,535
2066,0,535
2067,0,534
2068,0,535
2069,0,535
2070,0,535
2071,0,535
2072,0,535
2073,0,535
2074,0,535
2075,0,536
2076,0,535
2077,0,535
2078,0,535
2079,0,534
2080,0,535
2081,0,536
2082,0,535
2083,0,535
2084,0,535
2085,0,534
2086,0,535
2087,0,535
2088,0,535
2089,0,535
2090,0,534
2091,0,535
2092,0,535
2093,0,535
2094,0,535
2095,0,534
2096,0,535
2097,0,536
2098,0,535
2099,0,535
2100,0,535
2101,0,535
2102,0,536
2103,0,535
2104,0,535
2105,13,534
2106,35,535
2107,64,535
2108,100,535
2109,136,535
2110,168,535
2111,195,535
2112,217,535
2113,238,535
2114,255,535
2115,255,535
2116,255,535
2117,255,535
2118,255,535
2119,255,535
2120,255,535
2121,255,535
2122,255,535
2123,255,535
2124,255,535
2125,255,534
2126,255,534
2127,255,535
2128,255,535
2129,255,535
2130,255,534
2131,255,533
2132,255,534
2133,255,534
2134,255,534
2135,255,534
2136,255,534
2137,255,534
2138,255,533
2139,255,533
2140,255,533
2141,255,533
2142,255,533
2143,255,533
2144,255,533
2145,255,533
2146,255,533
2147,255,533
2148,255,532
2149,255,532
2150,255,532
